WORD,FREQ,FIC 1950-60,FIC 1970-80,FIC 1990-2000,NONFIC 1950-60,NONFIC 1970-80,NONFIC 1990-2000,TYPE_a,TYPE_adv,TYPE_advpro,TYPE_anum,TYPE_apro,TYPE_conj,TYPE_intj,TYPE_num,TYPE_part,TYPE_pr,TYPE_s,TYPE_spro,TYPE_v
понять,588.2,855.5,907.3,954.6,526.3,566.0,408.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
пойти,587.2,1223.1,1021.0,859.7,421.0,486.4,401.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
часть,585.4,264.3,261.9,270.5,358.8,505.9,687.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
спросить,573.9,1416.2,1179.5,1106.8,320.2,405.4,233.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
город,573.4,497.0,524.4,501.8,585.6,761.2,736.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
дать,573.1,691.9,682.6,652.2,548.5,695.9,542.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
также,569.9,97.5,107.2,109.1,567.8,348.1,684.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
никто,562.2,751.0,795.4,802.5,514.4,568.6,505.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
понимать,559.7,820.1,799.0,788.2,455.1,545.5,443.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
получить,557.7,299.7,306.9,308.5,508.5,545.9,709.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
отношение,557.4,159.2,177.0,226.2,524.8,562.8,678.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
несколько,557.3548672566371,565.4879821129122,416.0605731054722,518.8656415035726,577.8578673279603,842.6668650412747,683.8849457291175,0.0,0.1238938053097345,0.0,0.0,0.0,0.0,0.0,0.8761061946902654,0.0,0.0,0.0,0.0,0.0
второй,552.4,457.1,467.6,489.9,530.7,502.2,637.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
именно,551.4,322.4,386.9,471.6,459.6,625.1,680.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
лишь,549.924355971897,357.1920339447029,462.4936413734634,498.63807448494447,504.00887573964496,750.6421829686265,633.9165700861395,0.0,0.0,0.0,0.0,0.0,0.00468384074941452,0.0,0.0,0.9953161592505855,0.0,0.0,0.0,0.0
ваш,547.5,773.6,723.4,652.4,296.5,388.5,496.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
сидеть,538.1,1029.4,979.4,874.5,535.2,635.0,336.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
над,537.0,841.2,735.3,645.4,724.9,566.0,484.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
женщина,533.3,582.1,657.4,804.0,483.3,535.2,428.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
оказаться,531.9,395.6,416.4,609.4,438.8,567.1,645.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
взять,525.8,862.6,840.0,751.3,400.3,475.4,410.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
прийти,523.3,749.7,699.0,645.6,603.4,598.0,481.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
являться,522.9,64.0,76.7,93.0,391.4,226.3,549.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
деньги,512.4,298.6,383.1,654.5,206.1,314.0,663.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
почему,507.2,715.9,681.2,695.1,386.9,500.8,419.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
вдруг,503.2,1030.5,908.4,888.5,403.2,474.7,291.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
любить,503.1,587.7,701.8,635.0,698.2,614.1,461.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
стоить,501.9,547.7,542.8,562.0,432.9,485.7,532.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
почти,501.7,447.2,536.1,592.5,644.9,633.2,540.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
земля,494.4,802.5,622.2,525.0,624.1,681.2,420.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
общий,492.4,216.1,244.2,292.7,415.1,503.3,529.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
машина,490.4,831.1,427.0,605.7,449.2,372.0,508.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
сразу,486.0,710.7,692.4,682.8,421.0,491.2,423.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
вода,484.8,679.5,623.6,547.8,467.0,477.3,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
отец,484.1,576.4,650.5,625.7,3079.0,587.3,393.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
высокий,483.3,456.8,379.2,350.5,524.8,461.1,517.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
хотя,482.8606794589494,350.5315217391304,516.8938290186634,519.9562463514303,339.08919148936167,601.7004854368931,538.5033596837945,0.0,0.0,0.0,0.0,0.0,0.860176156023907,0.0,0.0,0.13982384397609313,0.0,0.0,0.0,0.0
остаться,482.7,585.6,591.8,585.1,521.8,538.9,503.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
выйти,480.9,697.6,685.5,678.8,567.8,496.0,432.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
проблема,474.9,37.2,69.8,153.2,142.3,283.9,700.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
русский,473.70626855823156,183.5360266864344,222.99096191091027,296.11132437619966,956.8039507342493,526.5087825560265,701.9771374002922,0.8751237215440448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12487627845595513,0.0,0.0
начать,473.3,582.4,501.6,540.8,375.1,520.2,509.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
хороший,471.4,556.7,573.9,481.1,557.4,641.2,485.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
час,468.1,514.9,490.7,498.1,587.0,581.5,463.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
сегодня,463.5,426.8,424.6,399.3,315.8,388.9,604.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
совсем,460.5,711.8,712.4,642.2,440.3,470.7,381.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
нога,459.2,947.2,779.9,825.0,392.9,325.8,245.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
однако,456.2756312165264,177.5837142857143,318.8980947605916,269.0999405116002,302.672464132897,471.8083530605343,612.7131672597865,0.0,0.06828615149196633,0.0,0.0,0.0,0.9317138485080336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
считать,455.3,357.3,338.8,327.4,449.2,610.4,582.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
главный,454.6,242.8,226.1,242.2,360.2,493.0,702.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
право,454.0463113006397,152.81565217391307,165.705493387589,160.82685973878478,183.38889929742388,295.8520179372197,493.9992260369121,0.0,0.0162046908315565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9837953091684435,0.0,0.0
решение,453.4,99.6,99.0,88.9,231.3,374.2,557.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
увидеть,452.4,828.8,702.3,654.6,486.2,517.3,341.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
дверь,450.8,805.2,822.2,940.0,327.6,298.6,209.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
казаться,448.2,756.5,501.0,550.7,573.7,638.7,395.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
образ,445.9,159.3,187.1,229.8,501.1,431.1,491.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
писать,444.3,374.7,434.3,335.6,1086.6,773.0,534.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
история,443.9,237.9,241.8,274.1,484.8,615.2,591.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
лучший,443.2,366.4,369.5,412.8,539.6,567.1,554.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
хорошо,443.1914222057185,560.2282508710801,566.6450041288191,480.82980259990376,514.3795200259445,605.7282450378409,417.2682419659736,0.0,0.901782398811734,0.0,0.0,0.0,0.0,0.0,0.0,0.09821760118826586,0.0,0.0,0.0,0.0
власть,435.6,123.7,136.3,179.7,228.3,403.5,742.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
закон,433.4,136.5,132.1,135.8,139.3,225.6,573.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
война,425.9,485.8,421.4,268.9,615.2,927.0,586.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
бог,425.4,301.3,445.5,485.3,370.6,265.6,274.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
голос,424.5,890.1,764.4,713.9,416.6,327.6,265.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
найти,424.1,465.2,446.2,525.5,444.7,410.9,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
поэтому,421.3,230.6,212.9,282.5,257.9,407.6,533.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
стоять,419.3,959.6,783.2,694.0,397.3,433.6,237.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
вообще,417.6,239.8,336.6,456.1,290.6,387.4,427.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
тысяча,416.0,242.3,195.2,229.4,524.8,511.8,644.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
вместе,414.3,459.8,416.9,417.9,520.3,511.0,442.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
маленький,414.1,643.7,534.2,518.8,481.8,535.2,365.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
книга,413.9,290.0,321.0,277.1,803.5,601.6,559.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
некоторый,410.9,265.1,253.2,256.4,438.8,458.6,492.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
много,410.83189282627484,382.3418659481307,366.1768584922162,347.3803201313359,588.8063332940205,644.3746640008886,512.6898261244432,0.0,0.14520311149524634,0.025064822817631807,0.0,0.0,0.0,0.0,0.8297320656871219,0.0,0.0,0.0,0.0,0.0
решить,409.7,363.7,363.2,485.3,335.0,490.8,480.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
любой,408.8,210.4,243.4,314.7,238.7,370.5,519.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ведь,407.8696543973026,687.0432100991884,658.6828397565922,567.4231678218384,303.37765070750146,467.5152739726028,348.42430576291434,0.0,0.0,0.0,0.0,0.0,0.3089350941275639,0.0,0.0,0.6910649058724361,0.0,0.0,0.0,0.0
возможность,407.5,148.5,134.2,155.0,268.3,406.8,516.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
результат,403.1,71.4,84.9,96.4,198.7,225.2,482.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ночь,402.8,649.0,636.9,615.5,514.4,512.5,298.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
стол,402.5,788.2,687.2,687.2,429.9,358.8,258.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
никогда,401.8,464.9,497.6,536.1,569.3,519.1,378.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
имя,401.7,246.5,283.0,353.1,868.7,425.9,497.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
область,400.2,65.8,49.2,56.7,220.9,296.8,541.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
молодой,400.0,442.2,510.8,459.2,695.3,581.1,428.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
пройти,398.4,511.9,434.3,401.9,398.8,443.5,447.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
например,398.0,140.0,174.3,164.9,281.7,352.5,533.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
статья,395.0,92.9,100.9,74.0,351.3,224.9,320.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
оно,394.7,438.5,456.2,392.9,369.1,414.5,368.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
число,393.5,86.5,114.3,115.7,228.3,277.7,487.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
компания,392.7,53.7,81.5,133.7,59.3,89.9,753.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
про,392.1,542.5,615.6,624.5,278.7,257.9,285.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
государственный,391.3,59.4,48.3,60.0,235.7,205.4,516.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
полный,390.6,314.2,345.3,385.5,480.3,409.0,415.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
принять,386.9,225.4,248.9,252.8,391.4,435.8,517.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
народ,385.6,247.1,266.3,293.9,770.9,577.4,531.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
никакой,383.7,351.3,447.2,467.5,425.5,419.3,397.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
советский,382.9,233.6,209.2,146.7,2033.9,711.0,608.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
жена,376.8,377.3,498.1,604.1,357.3,407.9,316.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
настоящий,374.0,234.1,206.8,235.3,303.9,265.6,362.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
всякий,373.2,418.3,476.0,484.1,598.9,496.7,323.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
группа,372.8,162.3,129.9,111.9,249.1,296.1,475.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
развитие,372.6,53.0,27.8,32.1,214.9,249.8,444.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
процесс,371.7,56.0,43.4,61.8,94.9,275.5,348.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
суд,371.1,81.0,108.8,96.2,123.0,187.1,329.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
давать,370.7,351.1,352.0,338.6,432.9,490.8,382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ответить,370.4,784.3,591.5,601.3,302.4,361.0,240.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
старый,368.5,497.7,525.8,460.4,542.6,595.4,340.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
условие,368.1,104.2,94.1,80.2,228.3,350.0,425.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
твой,366.6,502.3,585.0,703.8,222.6,219.9,180.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
средство,363.9,70.7,56.0,71.8,179.4,250.2,477.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
помнить,363.1,362.8,482.2,466.9,447.7,614.8,333.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
начало,361.4,139.1,174.1,191.5,352.8,482.4,506.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ждать,360.2,550.9,573.9,522.7,335.0,349.2,300.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
свет,359.7,537.9,503.8,513.4,342.4,303.0,265.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
путь,357.3,283.2,259.2,278.7,489.2,468.5,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
душа,356.8,374.0,452.5,465.3,467.0,377.5,300.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
куда,355.4,505.1,565.9,556.1,296.5,332.0,275.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
нужно,353.7,351.6,244.7,341.2,342.4,475.4,404.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
разный,352.6,231.8,230.1,236.5,268.3,395.8,412.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
нужный,351.9,358.4,378.1,407.9,397.3,457.1,365.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
уровень,348.5,42.0,45.4,69.5,126.0,159.9,442.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
иной,348.3,137.0,179.3,178.3,286.1,343.4,340.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
форма,347.8,139.8,126.7,134.1,343.9,317.0,325.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
больше,347.4823028391167,424.7164566345441,455.9293866299104,447.1500340645865,372.4467457375834,389.3590222466355,333.22302732575986,0.0,0.6550473186119874,0.0,0.0,0.0,0.0,0.0,0.3449526813880126,0.0,0.0,0.0,0.0,0.0
связь,346.1,153.5,116.1,137.0,244.6,284.7,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
минута,344.2,598.0,477.9,503.9,397.3,410.1,259.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
кроме,343.6,236.8,269.5,267.8,378.0,347.4,410.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
находиться,342.7,195.0,190.4,205.4,354.3,399.5,418.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
опять,342.2,697.4,752.3,482.2,317.2,271.8,218.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
многий,340.9,135.9,126.6,125.5,425.5,522.8,522.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
собственный,338.3,176.2,245.7,323.5,298.0,301.9,417.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
улица,337.8,471.1,455.4,429.2,452.1,376.0,334.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
черный,337.5,575.1,484.5,510.4,449.2,268.2,264.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
написать,336.2,305.9,353.8,276.3,720.5,527.9,405.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
вечер,335.4,446.3,459.9,449.1,567.8,479.1,322.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
снова,334.4,727.0,488.8,535.3,395.8,348.5,229.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
основной,334.1,45.2,50.5,61.8,139.3,166.9,426.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
белый,333.90150506512305,550.4052098408104,527.3458543889201,459.4964705882353,396.055102934735,305.8452914798206,275.05930313588846,0.9829232995658467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0170767004341534,0.0,0.0
качество,331.7,62.9,70.0,85.8,298.0,242.1,413.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
мысль,331.6,427.1,379.9,417.6,342.4,471.4,259.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
мать,330.1,539.2,644.9,524.6,416.6,307.8,193.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
дорога,330.1,554.9,456.7,418.7,386.9,481.7,293.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
действие,329.3,96.6,94.5,100.8,182.3,257.5,355.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
месяц,328.0,216.8,232.5,256.3,332.1,391.8,402.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
оставаться,327.4,263.9,295.8,303.5,343.9,419.3,379.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
государство,326.4,101.4,59.5,71.8,170.5,223.4,555.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
язык,324.9,199.6,254.8,272.1,416.6,329.4,332.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
любовь,323.9,214.6,276.5,351.0,386.9,306.7,321.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
взгляд,323.8,410.8,366.7,473.1,244.6,276.6,270.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
мама,322.6,483.7,500.3,418.9,521.8,274.0,272.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
играть,319.1,246.0,272.0,227.2,327.6,454.9,451.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
далекий,318.3,444.5,450.2,424.4,329.1,317.0,282.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
лежать,318.1,627.1,513.0,508.4,280.2,325.8,179.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
нельзя,317.7,397.9,379.7,317.6,370.6,407.2,322.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
век,317.4,130.3,164.3,141.2,265.4,399.9,374.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
школа,316.0,227.4,270.8,206.5,548.5,370.1,384.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
уйти,315.6,539.9,481.4,449.3,213.5,282.5,268.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
подумать,315.6,704.4,668.5,591.0,161.6,205.1,129.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
